"<b> How can you count the number of logical CPUs on the machine that is running Node?</b><br><ul><li>node -p ""process.cpus""</li><li>node -p ""util.cpus().size""</li><li>node -p ""process.os.cpus""</li><li>node -p ""os.cpus().length""</li></ul>","node -p ""os.cpus().length""<br><br>**Explanation:** From coderrocketfuel docs: [reference](https://coderrocketfuel.com/article/get-the-number-of-system-cpu-cores-using-node-js)<br>"
<b> Which of the following is a method on the console object?</b><br><ul><li>exit</li><li>test</li><li>time</li><li>print</li></ul>,time<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/console.html)<br>
<b> Which object is used to manage the cache of required modules?</b><br><ul><li>global.cache</li><li>module.cache</li><li>process.cache</li><li>require.cache</li></ul>,require.cache<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/modules.html#modules_require_cache)<br>
<b> What is the command to silence all process warnings?</b><br><ul><li>node index.js --trace-warnings</li><li>node --no-warnings</li><li>node -trace-warnings</li><li>node index.js --no-warnings</li></ul>,node --no-warnings<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/cli.html#cli_no_warnings)<br>
<b> How can you use the promise API with a callback-based function such as child_process.exec?</b><br><ul><li>new Promise(child_process.exec())</li><li>util.promisify(child_process.exec())</li><li>util.promisify(child_process.exec)</li><li>new Promise(child_process.exec)</li></ul>,util.promisify(child_process.exec)<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/child_process.html)<br>
<b> Which of the following is NOT a Node repl command?</b><br><ul><li>.break</li><li>.history</li><li>.editor</li><li>.save</li></ul>,.history<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/repl.html#repl_commands_and_special_keys)<br>
<b> Which statement is true when you run the code shown below?</b><br><br>`require('child_process').fork('script.js');`<br><br><ul><li>The forked process shares the event loop with the parent process</li><li>A new VM instance is created and the two VM instances will be shared between the forked process and the parent process.</li><li>The forked process will have its own VM instance.</li><li>The forked process shares the same VM thread with the parent process.</li></ul>,The forked process will have its own VM instance.<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/child_process.html#child_process_child_process_fork_modulepath_args_options)<br>
"<b> If EventEmitter is in scope, which of the following lines of code will have an event emitter emitting a change event?</b><br><ul><li>EventEmitter.emit('change');</li><li>EventEmitter.new().emit('change');</li><li>(new EventEmitter()).emit('change');</li><li>new EventEmitter('change');</li></ul>",EventEmitter.emit('change');<br><br>**Explanation:** _Because the EventEmitter is already in scope. No need to create new one._<br>
<b> Which of the following objects is a stream</b><br><ul><li>process.uptime</li><li>process.stdout</li><li>process</li><li>Buffer</li></ul>,process.stdout<br><br>**Explanation:** _process.stdout is Buffer type._<br>
<b> Which module variable holds the resolved absolute path of the current module file?</b><br><ul><li>`__pathname`</li><li>`__location`</li><li>`__flder`</li><li>`__filename`</li></ul>,`__filename`
"<b> If the child_process module methods are in scope, what is a current way to execute the command ps -ef using a child process?</b><br><ul><li>spawn(""ps -ef"")</li><li>exec(""ps -ef"")</li><li>exec(""ps"", ""-ef"")</li><li>fork(""ps -ef"")</li></ul>","exec(""ps -ef"")<br><br>**Reference:** From official docs: [reference](https://nodejs.org/api/child_process.html#child_processforkmodulepath-args-options)<br>"
<b> Which console method can be used to print the stack trace to the point of its execution?</b><br><ul><li>stack</li><li>trace</li><li>debug</li><li>print</li></ul>,trace
"<b> When you run JavaScript in a Node.js application, which of the following elements in a Node.js stack actually executes that JavaScript?</b><br><ul><li>the libuv library</li><li>the c-ares library</li><li>the VM (like VS or Chakra)</li><li>the repl module</li></ul>",the VM (like VS or Chakra)
"<b> Looking at the code below, what does the console show?</b><br><br>```<br>const http = require('http');<br>const hostname = '127.0.0.1'; const port = 3000;<br>const server = http.createServer((req, res) => {<br>res.statusCode = 200;  res.setHeader(""Content-Type"", ""text/plain"");  res.end(""Hello World\n"");<br>});<br>server.listen(port, hostname, () => { console.log(`server running at http://${hostname}:${port}/`); });<br>```<br><br><ul><li>server running at http://localhost:3000/</li><li>server running at port 3000</li><li>server running at http://localhost:4000/</li><li>server running at http://127.0.0.1:3000/</li></ul>",server running at http://127.0.0.1:3000/<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/http.html#httpcreateserveroptions-requestlistener)<br>
<b> What is the purpose of the path module?</b><br><ul><li>to provide utilities to play with file and directory paths</li><li>to provide utilities to add and remove files</li><li>It is a retiring module.</li><li>to provide utilities to test files</li></ul>,to provide utilities to play with file and directory paths<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/path.html)<br>
<b> How do you make an HTTP server object active and listen to requests on certain ports?</b><br><ul><li>server. start</li><li>server.activate</li><li>server.listen</li><li>server. run</li></ul>,server.listen
"<b> What does the code shown below do?</b><br><br>```<br>const fs = require('fs'); const os = require('os');<br>const system = os.platform(); const user = os.userInfo().username;<br>fs.appendFile('hello.txt', `Hello ${user} on ${system}`, (err) => { if (err) throw err; console.log('The data was appended to file!');}<br>);<br>```<br><br><ul><li>creates a text file hello.txt and appends customized text</li><li>creates an image file</li><li>console logs system information</li><li>creates a file named data and append numbers</li></ul>",creates a text file hello.txt and appends customized text
"<b> How do you start a Node application, if the entry file is indexjs?</b><br><ul><li>nodemon start</li><li>start index.js</li><li>node index.js</li><li>node start</li></ul>",node index.js
<b> What is the purpose of the file system (fs) module?</b><br><ul><li>to provide methods to work with requests and responses</li><li>to provide methods to work with files</li><li>to provide methods to work with databases</li><li>to find new file systems</li></ul>,to provide methods to work with files<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/fs.html)<br>
<b> What is the Node LTS version?</b><br><ul><li>It is the current unstable version and is to be avoided.</li><li>It is the version that will be retired soon.</li><li>It is the version with the latest features.</li><li>It is the safest version for long-term support.</li></ul>,It is the safest version for long-term support.
<b> Which of the following is NOT a valid stream in Node?</b><br><ul><li>process. stdinfo</li><li>process. stdin</li><li>process. stdout</li><li>process. stderr</li></ul>,process. stdinfo
<b> You have a script.js file with the single line of code shown here. What will be the output of executing script.js with the node command?</b><br><br>`console.log(arguments);`<br><br><ul><li>ReferenceError: arguments is not defined</li><li>an empty string</li><li>undefined</li><li>an object representing an array that has five elements</li></ul>,ReferenceError: arguments is not defined
<b> Which choice is not a valid method on event emitters?</b><br><ul><li>start</li><li>on</li><li>once</li><li>off</li></ul>,start
<b> Which special object is an instance of EventEmitter?Which special object is an instance of null?</b><br><ul><li>process</li><li>Buffer</li><li>root</li><li>require</li></ul>,process<br><br>[Reference](https://nodejs.org/docs/latest-v16.x/api/process.html)<br>
<b> What is the command to get a list of available commands for Node.js?What is the command to get a list of available commands for Node.js?</b><br><ul><li>node index.js -x</li><li>node -v</li><li>node -h</li><li>node index.js -h</li></ul>,node -h
"<b> When a request event is received in the HTTP module, what is the type of the first argument passed to that event, usually named req?</b><br><ul><li>http.IncomingMessage</li><li>http.ServerRequest</li><li>http.ClientRequest</li><li>http.ServerResponse</li></ul>",http.IncomingMessage
"<b> What are the arguments passed to the module wrapper function?</b><br><ul><li>`exports, __filename, __dirname`</li><li>`exports, process, require, module, __filename, __dirname`</li><li>`exports, module, __filename, __dirname`</li><li>`exports, require, module, __filename, __dirname`</li></ul>","`exports, require, module, __filename, __dirname`"
<b> Which library provides Node.js with the event loop?</b><br><ul><li>V8</li><li>c-ares</li><li>libuv</li><li>events</li></ul>,libuv
<b> What does the .node file extension represent?</b><br><ul><li>a C++ file that can have a .node extension and that Node will be able to execute directly.</li><li>a C++ Addon file that is built with node-gyp</li><li>a JSON file that can have a .node extension as well as the .json extension</li><li>a JavaScript file that can have a .node extension as well as the .js extension</li></ul>,a C++ Addon file that is built with node-gyp
"<b> What can you export with module.exports?</b><br><ul><li>only objects.</li><li>only functions</li><li>only variables and arrays</li><li>functions, objects, arrays, or anything you assign to the module</li></ul>","functions, objects, arrays, or anything you assign to the module"
<b> Which core module in Node can you use to take advantage of multicore systems?</b><br><ul><li>os</li><li>util</li><li>cluster</li><li>net</li></ul>,cluster
<b> Which core Node module has wrappers for OpenSSL methods?</b><br><ul><li>SSL</li><li>hash</li><li>crypto</li><li>TLS</li></ul>,crypto
<b> Which line imports a promise-based version of the readFile method?</b><br><ul><li>const { readFile } = require(fs).promises</li><li>const { readFile } = require(fs)</li><li>const { readFilePromises: readFile } = require(fs)</li><li>const { readFile } = require(promises)</li></ul>,const { readFile } = require(fs).promises
"<b> According to the rules of semantic versioning, what does a release incrementing the third number in an npm version string communicate to users about the release changes?</b><br><ul><li>Changes are not backwards compatible.</li><li>Changes might not be backward compatible and might break existing code.</li><li>Changes are just bug fixes and no new features were added.</li><li>Changes will add new functionality but will not break any existing code.</li></ul>",Changes are just bug fixes and no new features were added.
"<b> What does REPL stand for?</b><br><ul><li>run, examine, put, loop</li><li>read, eval, print, loop</li><li>run, edit, print, loop</li><li>read, extend, print, loop</li></ul>","read, eval, print, loop"
<b> Which file does node-gyp use to read the build configuration of a module?</b><br><ul><li>.gyprc</li><li>binding.gyp</li><li>gyp.json</li><li>package.gyp</li></ul>,binding.gyp
<b> Which core module in Node can you use for testing?</b><br><ul><li>chai</li><li>jest</li><li>assert</li><li>mocha</li></ul>,assert
<b> Which core module in Node provides an API to register callbacks to track asynchronous resources created inside a Node.js application?</b><br><ul><li>cluster</li><li>async_hooks</li><li>dgram</li><li>inspector</li></ul>,async_hooks<br><br>**Explanation:** From official docs: [reference](https://nodejs.org/api/async_hooks.html)<br>
<b> Which Node.js module should you use when you need to decode raw data into strings?</b><br><ul><li>buffer</li><li>util</li><li>string_decoder</li><li>string_buffer</li></ul>,string_decoder<br><br>[Refrence](https://nodejs.org/api/string_decoder.html)<br>
<b> Which global object acts like a bridge between a Node script and the host operating system?</b><br><ul><li>v8</li><li>env</li><li>process</li><li>child_process</li></ul>,"process<br><br>**Explanation:** \_process is an global object and act like a bridge, the others aren't<br>1. [source](https://nodejs.org/api/globals.html)<br>2. [source](https://nodejs.org/api/process.html#process_process)<br>"
"<b> Which statement is true about Node.js and threads?</b><br><ul><li>Every Node process runs in a single thread, and all the I/O work is run in that same thread.</li><li>Every Node process gets four threads that it can share between its JavaScript VM and the event loop.</li><li>The event loop is single-threaded, but a JavaScript VM can use multiple threads.</li><li>JavaScript execution in Node.js is single-threaded, but I/O operations are executed using multiple threads.</li></ul>","The event loop is single-threaded, but a JavaScript VM can use multiple threads.<br><br>**Explanation:** _https://www.geeksforgeeks.org/why-node-js-is-a-single-threaded-language/_<br>"
"<b> Which statement about event emitters is false?</b><br><ul><li>Event names must be camelCase strings.</li><li>The emit method allows a arbitrary set of arguments to be passed to the listener functions.</li><li>Any values returned by the listeners for an emitted events are ignored.</li><li>When an event emitter object emits an event, all of the functions attached to that specific event are called synchronously.</li></ul>",Event names must be camelCase strings.
<b> Which core module in Node can you use to compile and run JavaScript code in a sandbox environment?</b><br><ul><li>sandbox</li><li>buffer</li><li>vm</li><li>v8</li></ul>,vm
<b> How would you determine the number of cluster instances to start when using the cluster module?</b><br><ul><li>const numInstances = cluster.instances().length;</li><li>const numInstances = cluster.instances();</li><li>const numInstances = require('os').cpus().length;</li><li>const numInstances = process.cpus().length;</li></ul>,const numInstances = require('os').cpus().length;<br><br>**Explanation:** _From official docs: [https://nodejs.org/api/cluster.html#cluster_cluster](https://nodejs.org/api/cluster.html#cluster_cluster)_<br>
"<b> You have to read a large text file, replace some words in it, and write it back to a new file. You know that the memory on your target system is limited. What should you do?</b><br><ul><li>Use regular expressions directly on the file.</li><li>Use Promises and async/await to offload the task to libuv.</li><li>Copy the file into a database and perform the operations there.</li><li>Use readline together with streams to read and transform and write the file contents line by line.</li></ul>",Use readline together with streams to read and transform and write the file contents line by line.<br><br>**Explanation:** _From official docs: [https://nodejs.org/api/readline.html#readline_example_read_file_stream_line_by_line](https://nodejs.org/api/readline.html#readline_example_read_file_stream_line_by_line)_<br>
<b> Which choice is `not` a Node global object?</b><br><ul><li>process</li><li>exports</li><li>setTimeout</li><li>Buffer</li></ul>,exports<br><br>**Explanation:** _`exports` may appear to be global but is not (please see https://nodejs.org/api/globals.html#exports)._<br>
"<b> What is the correct way to pipe a readable stream and a writable stream?</b><br><ul><li>readableStream.pipe(writableStream)</li><li>readableStream.on(pipe, writableStream)</li><li>writableStream.pipe(readableStream)</li><li>writableStream.on(pipe, readableStream)</li></ul>",readableStream.pipe(writableStream)
<b> How can you convert path segments into a string using the platform-specific separator as a delimiter?</b><br><ul><li>path.concat</li><li>path.join</li><li>path.format</li><li>path.parse</li></ul>,path.join<br><br>**Explanation:** From official docs: [reference](https://www.w3schools.com/nodejs/met_path_join.asp)<br>
<b> What is the purpose of N-API?</b><br><ul><li>to allow users to make requests to the server</li><li>to insulate Addons from changes in the underlying JavaScript engine</li><li>to execute multi-threaded code in the Node environment</li><li>to provide a quick way for users to create REST APIs</li></ul>,to insulate Addons from changes in the underlying JavaScript engine
<b> What is a process object and its role?</b><br><ul><li>a locally scoped object that provides information about the current node process</li><li>a global object that provides information about files</li><li>a global object that provides information about the database</li><li>a global object that provides information about the current node process</li></ul>,a global object that provides information about the current node process
"<b> What will this code log to the console?</b><br><br>```<br>// File: person.js<br>exports.name = ""Jane"";<br>// File: index.js<br>const person = require('./person.js');<br>console.log(person);<br>```<br><br><ul><li>`{'Jane'}`</li><li>`{ name: 'Jane' }`</li><li>`{}`</li><li>`Jane`</li></ul>",`{ name: 'Jane' }`
"<b> What will this code log to the console?</b><br><br>```<br>// File: person.js<br>exports = ""John"";<br>// File: index.js<br>const person = require('./person.js');<br>console.log(person);<br>```<br><br><ul><li>`John`</li><li>`Undefined`</li><li>`{'John'}`</li><li>`{}`</li></ul>",`{}`
"<b> Is it possible to write tests in Node.js without an external library?</b><br><ul><li>yes, through the assert module</li><li>yes, through the debugger module</li><li>yes, through the console module</li><li>no</li></ul>","yes, through the assert module<br><br>**From the article:** [Making a Testing Framework in Node.js (Without any External Libraries)](https://www.sohamkamani.com/blog/javascript/making-a-node-js-test-runner/)<br>"
<b> Which assert module method is usually used to test the error-first argument in callbacks?</b><br><ul><li>fail</li><li>doesNotThrow</li><li>deepStrictEqual</li><li>ifError</li></ul>,ifError
<b> Which choice is not a method on the util module?</b><br><ul><li>promisify</li><li>asyncify</li><li>types</li><li>callbackify</li></ul>,asyncify
<b> Which choice is not a subclass of the Error class?</b><br><ul><li>GlobalError</li><li>TypeError</li><li>RangeError</li><li>AssertionError</li></ul>,GlobalError
<b> What is Node built on?</b><br><ul><li>Python</li><li>V8 JavaScript engine</li><li>PHP</li><li>c</li></ul>,V8 JavaScript engine<br><br>[Refrence](https://nodejs.dev/en/learn/the-v8-javascript-engine/)<br>
"<b> How does it affect the performance of a web application when an execution path contains a CPU-heavy operation, such as calculating a long Fibonacci sequence?</b><br><ul><li>As Node.js is asynchronous, this is handled by a libuv and a threadpool. The performance will not notably degrade.</li><li>As the application code runs asynchronously within a single thread, the execution will block, accepting no more requests until the operation is completed.</li><li>As Node.js is asynchronous, this is handled by a threadpool and the performance will not notably degrade.</li><li>The current thread will block until the execution is completed and the operating system will spawn new threads to handle incoming requests. This can exhaust the number of allowed threads (255) and degrade performance over time.</li></ul>",The current thread will block until the execution is completed and the operating system will spawn new threads to handle incoming requests. This can exhaust the number of allowed threads (255) and degrade performance over time.
<b> What is used for parsing and running Javascript in Node.js?</b><br><ul><li>EventLoop</li><li>Libuv</li><li>Google V8</li><li>Express.js</li></ul>,Google V8<br><br>[Refrence](https://nodejs.dev/en/learn/the-v8-javascript-engine/)<br>
<b> What is the importance of having good practices around status code in your response?</b><br><ul><li>It indicates success or failure to the client and helps with testing.</li><li>It is not important to have good practices regarding status codes</li><li>Response codes are the only way you can tell what is happening on the server.</li><li>It contains information about the current performance of the server.</li></ul>,It indicates success or failure to the client and helps with testing.
<b> How can ECMAScript modules be used natively in Node?</b><br><ul><li>ECMAScript modules cannot be used natively in Node.</li><li>ECMAScript modules can be used natively in Node with the .mjs file extension</li><li>ECMAScript modules can be used natively in Node only by using a compiler like Babel.</li><li>ECMAScript modules can be used natively in Node only by using a bundle like webpack.</li></ul>,ECMAScript modules can be used natively in Node with the .mjs file extension<br><br>[Reference](https://nodejs.org/docs/latest/api/packages.html#determining-module-system)<br>
"<b> When exploring the Node documentation's features, what are the stability ratings?</b><br><ul><li>They are an indication of the stability of Nodejs modules and usage recommendations.</li><li>They tell if a feature is ES6 compliant.</li><li>They are a Node command to validate stability of your code.</li><li>They tell if a feature is LTS (Long Term Supported).</li></ul>",They are an indication of the stability of Nodejs modules and usage recommendations.
<b> Which choice is a core module in Node?</b><br><ul><li>crypto</li><li>chalk</li><li>webpack</li><li>request</li></ul>,crypto<br><br>[Reference](https://nodejs.org/api/documentation.html)<br>
<b> Which DNS module method uses the underlying OS facilities and does not necessarily perform any network communication?</b><br><ul><li>resolve</li><li>reverse</li><li>lookup</li><li>resolve4</li></ul>,lookup
<b> What is one way to check that a value is a date object in Node?</b><br><ul><li>console.isDate(value)</li><li>util.date(value)</li><li>assert.isDate(value)</li><li>util.types.isDate(value)</li></ul>,util.types.isDate(value)<br><br>[Reference](https://nodejs.org/api/dns.html#dnslookuphostname-options-callback)<br>
"<b> When you `require(something)`, where will Node.js attempt to `resolve(something)`?</b><br><ul><li>the local .modules folder, then the parents' node_modules folder</li><li>the local node_modules folder, then the parents' node_modules folder</li><li>the .modules folder under the home directory</li><li>a ""something.js"" file or a ""something"" folder, which exist on the same level as the requiring file</li></ul>","the local node_modules folder, then the parents' node_modules folder"
<b> An external library has its own codebase and license. It is not managed by the Node.js core team. Which choice is an external library that Node.js uses?</b><br><ul><li>net</li><li>openssl</li><li>cluster</li><li>events</li></ul>,openssl<br><br>[Reference](https://nodejs.org/en/docs/meta/topics/dependencies/)<br>
"<b> What is the main purpose of the package-lock.json file?</b><br><ul><li>to be a system file</li><li>to provide an exact, single representation of the dependency tree</li><li>to serve as a module to export dependencies</li><li>to be a log for the application</li></ul>","to provide an exact, single representation of the dependency tree"
"<b> What response will you get when you send a get requests to the server with this code?</b><br><br>```<br>const http = require('http');<br>const hostname = '127.0.0.1';<br>const port = 3000;<br>const server = http.createServer((req, res) => {<br>res.statusCode = 200;<br>res.setHeader('Content-Type', 'text/plain');<br>res.end('Hello World\n');<br>});<br>server.listen(port, hostname, () => {<br>console.log(`Server running at http://${hostname}:${port}/`);<br>});<br>```<br><br><ul><li>`server running at http://127.0.0.1:3000`</li><li>`server running at port 3000`</li><li>`server running at http://localhost:3000/`</li><li>`server running at http://localhost:4000/`</li></ul>",`server running at http://127.0.0.1:3000`<br><br>[Refrence](https://nodejs.org/en/docs/guides/getting-started-guide/)<br>
