"<b> What is the purpose of adding a lowercase ""u"" as a modifier after the final delimiter in a Perl-compatible regular expression?</b><br><ul><li>It makes the dot metacharacter match anything, including newline characters.</li><li>It makes the pattern match uppercase letters.</li><li>Both the pattern and subject string are treated as UTF-8.</li><li>It inverts the greediness of the quantifiers in the pattern so they are not greedy by default.</li></ul>",Both the pattern and subject string are treated as UTF-8.
<b> Which code snippet uses the correct syntax for creating an instance of the Pet class?</b><br><ul><li>`$dog = new Pet;`</li><li>all of these answers</li><li>`$horse = (new Pet);`</li><li>`$cat = new Pet();`</li></ul>,all of these answers
<b> What is the best way to explain what this script does?</b><br><br>```php<br>1 if (!$_SESSION['myusername'])<br>2 {<br>3   header('locaton: /login.php');<br>4   exit;<br>5 }<br>```<br><br><ul><li>This script times out the session for myusername.</li><li>Cookies are starting to be stored as a result of this script.</li><li>This script validates the username and password.</li><li>This script is on a page that requires the user to be logged in. It checks to see if the user has a valid session.</li></ul>,This script is on a page that requires the user to be logged in. It checks to see if the user has a valid session.
<b> Which is the correct format for adding a comment to a PHP script?</b><br><ul><li>all of these answers</li><li>#This is a comment</li><li>`/* This is a comment */`</li><li>// This is a comment</li></ul>,all of these answers
"<b> PHP supports multiple types of loops. If you wanted to loop through a block of code if and as long a specified condition is true, which type of loop would you use?</b><br><ul><li>for</li><li>do-while</li><li>while</li><li>foreach</li></ul>",while
"<b> The `ignore_user_abort( )` function sets whether a client disconnect should abort a script execution. In what scenario would you, as a web developer, use this function?</b><br><ul><li>You would use it to stop a user from clicking the back button if they decide not to view as a result of a click.</li><li>You would use this function if you have some important processing to do and you do not want to stop it, even if your users click Cancel.</li><li>You would use this function if you wanted to abort the script for all logged-in users, not just the one who disconnected.</li><li>You would use this function if you want a PHP script to run forever.</li></ul>","You would use this function if you have some important processing to do and you do not want to stop it, even if your users click Cancel."
"<b> The PHP function array_reduce() takes a callback function that accepts a value carried over each iteration and the current item in the array, and reduces an array to a single value. Which code sample will sum and output the values in the provided array?</b><br><br>- [ ]<br>```php<br>1 <?php<br>2 echo array_reduce([1, 2, 5, 10, 11], function ($item, $carry) {<br>3     $carry = $carry + $item;<br>4 });<br>5?><br>```<br>- [ ]<br>```php<br>1 <?php<br>2 echo array_reduce([1, 2, 5, 10, 11], function ($carry, $item) {<br>3     return $carry = $item + $item;<br>4 });<br>5?><br>```<br>- [ ]<br>```php<br>1 <?php<br>2 array_reduce([11 2, 5, 10, 11], function ($item, $carry) {<br>3     echo $carry + $item;<br>4 });<br>5?><br>```<br>- [x]<br>```php<br>1 <?php<br>2 echo array_reduce([1, 2, 5, 10, 11], function ($carry, $item) {<br>3     return $carry += $item;<br>4 });<br>5?><br>```<br><br><ul></ul>",<ul></ul>
"<b> Which PHP script uses a constructor to display the string ""Winter is almost over!""?</b><br><br>- [x]<br>```php<br>1 class MyClass {<br>2 public function _construct()<br>3 {<br>4 echo 'Winter is almost over!'.""\n"";<br>5 }<br>6 }<br>7 $userclass = new MyClass;<br>```<br>- [ ]<br>```php<br>1 class MyClass {<br>2 public function _construct()<br>3 {<br>4 echo 'Winter is almost over!..""\n"";<br>5 }<br>6 }<br>7 $userclass = new MyClass;<br>```<br>- [ ]<br>```php<br>1 class MyClass {<br>2 public function _construct()<br>3 {<br>4 echo 'Winter is almost over!..""\n"";<br>5 }<br>6 }<br>7 $userclass = new MyClass;<br>```<br>- [ ]<br>```php<br>1 class MyClass {<br>2 public function _construct()<br>3 {<br>4 echo 'Winter is almost over!'.""n"";<br>5 }<br>6 }<br>7 $userclass = MyClass;<br>```<br><br><ul></ul>",<ul></ul>
"<b> How might you troubleshoot a ""call to undefined function"" error?</b><br><ul><li>Make sure you have imported the file containing the function.</li><li>Make sure you have spelled the function name correctly.</li><li>all of these answers</li><li>Make sure the function declaration is at an earlier point in the code than the function call.</li></ul>",all of these answers
"<b> Which line could you NOT use to comment out ""Space: the final frontier""?</b><br><ul><li>`/* Space: the final frontier */`</li><li>`*/ Space: the final frontier /*`</li><li>`#Space: the final frontier`</li><li>`// Space: the final frontier`</li></ul>",`*/ Space: the final frontier /*`
"<b> What displays in a browser when the following code is written? `<?php echo ""How much are the bananas?""?>`</b><br><ul><li>The browser would display nothing due to a syntax error.</li><li>The browser would display an error, since there are no parentheses around the string.</li><li>The browser would display `How much are the bananas?`</li><li>The browser would display an error, since there is no semicolon at the end of the echo command.</li></ul>",The browser would display `How much are the bananas?`
<b> Which operator would you use to find the remainder after division?</b><br><ul><li>/</li><li>%</li><li>//</li><li>DIV</li></ul>,%
"<b> What is the significance of the three dots in this function signature?</b><br><br>```php<br>function process(...$vals) {<br>// do some processing<br>}<br>```<br><br><ul><li>It makes the function variadic, allowing it to accept as an argument an array containing an arbitrary number of values.</li><li>It makes the function variadic, allowing it to accept an arbitrary number of arguments that are converted into an array inside the function.</li><li>It temporarily disables the function while debugging other parts of the script.</li><li>It's a placeholder like a TO DO reminder that automatically triggers a notice when you run a script before completing the function definition.</li></ul>","It makes the function variadic, allowing it to accept an arbitrary number of arguments that are converted into an array inside the function."
"<b> Assuming the `Horse` class exists, which is a valid example of inheritance in PHP?</b><br><ul><li>`class Pegasus extends Horse {}`</li><li>`class Alicorn imports Pegasus, Unicorn {}`</li><li>`class Unicorn implements Horse {}`</li><li>`class Horse inherits Unicorn {}`</li></ul>",`class Pegasus extends Horse {}`
"<b> Both triple === and double == can be used to ** variables in php. If you want to hear that string ""</b><br><ul><li>compare; doubles; triples</li><li>compare; triples; doubles</li><li>assign; triples; doubles</li><li>assign; doubles; triples</li></ul>",compare; doubles; triples
"<b> Your php page is unexpectedly rendering as totally blank. Which step will shed light on the problem?</b><br><ul><li>Add this code to the top of your script: `ini_set('display_errors',1);`</li><li>check the server error logged</li><li>all of these answers</li><li>make sure you are not missing any semicolons</li></ul>",all of these answers
"<b> Which is the way to create an array of ""seasons""?</b><br><br>- [ ]<br>```<br>seasons=array(<br>1=>'spring',<br>2=>'summer',<br>3=>'autumn',<br>4=>'winter',<br>);<br>```<br><br><ul><li>`$seasons=array(spring,summer,autumn,winter);`</li><li>`$seasons=('spring','summer','autumn','winter');`</li><li>`$seasons=['spring','summer','autumn','winter'];`</li></ul>","`$seasons=['spring','summer','autumn','winter'];`"
"<b> Both `self` and `this` are keywords that can be used to refer to member variables of an enclosing class. The difference is that `$this->member` should be used for ** members and `self::$member` should be used for ** members.</b><br><ul><li>private, public</li><li>object,primitive</li><li>non-static,static</li><li>concrete,abstract</li></ul>","non-static,static"
"<b> What will this code print?</b><br><br>```php<br>$mathe=array('archi','euler','pythagoras');<br>array_push($mathe,'hypatia');<br>array_push($mathe,'fibonacci');<br>array_pop($mathe);<br>echo array_pop($mathe);<br>echo sizeof($mathe);<br>```<br><br><ul><li>euler3</li><li>hypatia5</li><li>hypatia3</li><li>fibonacci4</li></ul>",hypatia3
"<b> You are using the following code to find a users band, but it is returning false. Which step(s) would solve the problem?</b><br><br>`isset ($_GET['fav_band'])`<br><br><ul><li>check if `fav_band` is included in the query string at the top of your browser</li><li>all of the answers</li><li>view the source of form and make sure there is an input field with the name 'fav_band'</li><li>print everything that has been transmitted in the request: `print_r($_REQUEST);`</li></ul>",all of the answers
<b> Which code would you use to print all the elements in an array called `$cupcakes`?</b><br><ul><li>all of the answers</li><li>`print_r($cupcakes);`</li><li>`var_dump($cupcakes);`</li><li>`foreach($cupcakes as &$cupcake) echo $cupcake;`</li></ul>,all of the answers
<b> What is the cause of 'Cannot modify header information - headers already sent'?</b><br><ul><li>You are trying to modify a private value</li><li>Semicolon missing</li><li>Using a key on an array that does not exists</li><li>Some html is being sent before a `header()` command that you are using for a redirect</li></ul>,Some html is being sent before a `header()` command that you are using for a redirect
<b> Which php control structure is used inside a loop to skip the rest of the current loops code and go back to the start of the loop for the next iteration</b><br><ul><li>`else`</li><li>`break`</li><li>`return`</li><li>`continue`</li></ul>,`continue`
"<b> The php not operator is !. Given the snippet, is there an out put and what is it?</b><br><ul><li>there is an output '2 is an even number</li><li>output '21 is an odd number'</li><li>no output. Syntax error do to missing semicolon at the end</li><li>no output due to % in \$num%2!=0</li></ul>",output '21 is an odd number'
<b> You want to list the modules available in your PHP installation. What command should you run?</b><br><ul><li>`php -h`</li><li>`php info`</li><li>`php -v`</li><li>`php -m`</li></ul>,`php -m`
"<b> For the HTML form below, what is the correct functioning script that checks the input ""mail"" to be sure it is filled before proceeding?</b><br><br>```php<br>if (!empty($_POST[""mail""])) {<br>echo ""Yes, mail is set"";<br>} else {<br>echo ""No, mail is not set"";<br>} (correct)<br>```<br><br><ul><li>...</li></ul>",<ul></ul>
<b> What is the value of `$result` in this calculation?</b><br><br>`$result = 25 % 6;`<br><br><ul><li>4.167</li><li>1.5</li><li>4</li><li>1</li></ul>,1
"<b> What is the job of the controller as a component in MVC?</b><br><ul><li>The controller handles data passed to it by the view, and also passes data to the view. It interprets data sent by the view and disperses that data to the approrpiate models awaiting results to pass back to the view.</li><li>The controller is a mechanism that allows you to create reusable code in languages such as PHP, where multiple inheritance is not supported.</li><li>The controller presents content through the user interface, after communicating directly with the database.</li><li>The controller handles specific tasks related to a specific area of functionality, handles business logic related to the results, and communicates directly with the database.</li></ul>","The controller handles data passed to it by the view, and also passes data to the view. It interprets data sent by the view and disperses that data to the approrpiate models awaiting results to pass back to the view."
"<b> Why does this code trigger an error?</b><br><br>`$string = 'Shylock in a Shakespeare's ""Merchant of Venice"" demands his pound of flesh.';`<br><br><ul><li>Strings should always be wrapped in double quotes; and double quotes inside a string should be escaped by backslashes.</li><li>All single and double quotes inside a string need to be escaped by backslashes to prevent a parse error.</li><li>The opening and closing single quotes should be replaced by double quotes; and the apostrophe should be escaped by a backslash.</li><li>The apostrophe needs to be escaped by a backslash to prevent it from being treated as the closing quote.</li></ul>",The apostrophe needs to be escaped by a backslash to prevent it from being treated as the closing quote.
"<b> A PDO object called `$db` has been set up to use for database operations, including user authentication. All user-related properties are set. The script line `public function __construct(&$db)` shows a constructor that initializes all user-related properties to \_ if no user has logged in. These parameters will be properly set by the login functions when a user logs in.</b><br><ul><li>NULL</li><li>TRUE</li><li>FALSE</li><li>0</li></ul>",NULL
"<b> Assuming that `$first_name` and `$family_name` are valid strings, which statement is invalid?</b><br><ul><li>`echo $first_name. ' '. $family_name;`</li><li>`print $first_name, ' ', $family_name;`</li><li>`print $first_name. ' '. $family_name;`</li><li>`echo $first_name, ' ', $family_name;`</li></ul>",`echo $first_name. ' '. $family_name;`
"<b> Which code snippet demonstrates encapsulation?</b><br><br>- [ ]<br>```php<br>class Cow extends Animal {<br>private $milk;<br>}<br>```<br>- [ ]<br>```php<br>class Cow {<br>public $milk;<br>}<br>$daisy = new Cow();<br>$daisy->milk = ""creamy"";<br>```<br>- [ ]<br>```php<br>class Cow {<br>public $milk;<br>function getMilk() {`<br>return $this->milk;<br>}<br>}<br>```<br>- [x]<br>```php<br>class Cow {<br>private $milk;<br>public function getMilk() {<br>return $this->milk;<br>}<br>}<br>```<br><br><ul></ul>",<ul></ul>
"<b> The following XML document is in books.xml. Which code will output ""Historical""?</b><br><br>```xml<br><books><br><book><br><title>A Tale of Two Cities</title><br><author>Charles Dickens</author><br><categories><br><category>Classics</category><br><category>Historical</category><br></categories><br></book><br><book><br><title>Then There Were None</title><br><author>Agatha Christies</author><br><categories><br><category>Mystery</category><br></categories><br></book><br></books><br>```<br>- [ ]<br>```php<br>$books = simplexml_load_string('books.xml');<br>echo $books->book[0]->categories->category[1];<br>```<br>- [x]<br>```php<br>$books = simplexml_load_file('books.xml');<br>echo $books->book[0]->categories->category[1];<br>```<br>- [ ]<br>```php<br>$books = SimpleXMLElement('books.xml');<br>echo $books->book[0]->categories->category[1];<br>```<br>- [ ]<br>```php<br>$books = SimpleXML('books.xml');<br>echo $books->book[0]->categories->category[1];<br>```<br><br><ul></ul>",<ul></ul>
"<b> When it comes to the value of a variable, what is the difference between NULL and empty?</b><br><ul><li>NULL is a blank value; empty is the lack of a value.</li><li>A NULL value has an allocated address in memory; empty does not.</li><li>NULL referes to the lack of a value for an integer; empty refers to the lack of a value for a string.</li><li>NULL is the lack of a value; empty is a blank value.</li></ul>",NULL is the lack of a value; empty is a blank value.
"<b> What would be a good name for this function?</b><br><br>```php<br>function doStuff($haystack, $needle) {<br>$length = strlen($needle)<br>if (substr($haystack, 0, $length) == $needle)<br>return true;<br>else<br>return false;<br>}<br>```<br><br><ul><li>`equals`</li><li>`endsWith`</li><li>`startsWith`</li><li>`contains`</li></ul>",`startsWith`
"<b> If you want to pass a formfield to another page when a button is clicked, you should use the ** . If you want to store information across multiple pages, you should use the ** ?</b><br><ul><li>request; response</li><li>response; request</li><li>session; request</li><li>request; session</li></ul>",request; session
"<b> You are using the following code to decide if a button is clicked, but it is never returning true. Which step is most likely to shed light on the problem?</b><br><br>```php<br>isset($_POST['submit'])<br>```<br><br><ul><li>Make sure the input field displaying the button is named 'submit'</li><li>Make sure you are not missing any semicolons</li><li>Print everything in the session `print_r($_SESSION);`</li><li>Look in the query string at the top of your browser to see if submit is assigned a value</li></ul>",Make sure the input field displaying the button is named 'submit'
"<b> Why should you follow a PSR standard?</b><br><ul><li>because coding standards often vary between developers and companies</li><li>because coding standards are monitored for compliance across developers and companies</li><li>because there are mandatory coding standards among developers and companies</li><li>if using certain platforms, because the PSR's apply to those platforms only</li></ul>",because coding standards often vary between developers and companies
"<b> What are getters and setters?</b><br><ul><li>Getters and setters ensure that if a data member is declared private, then it can be accessed only within the same function, not by an outside class</li><li>Getters and setters are utility functions within PHP that allow loading from, and saving to, a database</li><li>Getters and setters encapsulate the fields of a class by making them acccessible only through its private methods, and keep the values themselves public</li><li>Getters and setters are methods used to declare or obtain the values of variables, usually private ones</li></ul>","Getters and setters are methods used to declare or obtain the values of variables, usually private ones"
"<b> What are the recommended settings in the PHP configuration file, php.ini, for a testing environment?</b><br><br>- [ ]<br>```php<br>report_errors = E_ALL<br>display_errors = On<br>```<br>- [x]<br>```php<br>error_reporting = E_ALL<br>display_errors = On<br>```<br>- [ ]<br>```php<br>error_reporting = E_ALL & ~E_NOTICE<br>display_errors = Off<br>```<br>- [ ]<br>```php<br>error_reporting = E_ALL & ~E_NOTICE<br>display_errors = On<br>```<br><br><ul></ul>",<ul></ul>
<b> Which PHP variable name is invalid?</b><br><ul><li>`$Double`</li><li>`$double`</li><li>`$_2times`</li><li>`$2times`</li></ul>,`$2times`
"<b> Which command will extract the domain suffix (""com"") from the string `$string = ""https://cat-bounce.com"";`?</b><br><ul><li>`sub($string, -3)`</li><li>`substr($string, -3)`</li><li>`substr($string, 3)`</li><li>`$string.substr(-3)`</li></ul>","`substr($string, -3)`"
<b> Where is PHP code executed?</b><br><ul><li>in the client's browser</li><li>in the virtual machine</li><li>in the memory of the computer viewing the webpage</li><li>on a web server</li></ul>,on a web server
<b> Which is not a valid magic constant?</b><br><ul><li>`__RESOURCE__`</li><li>`__FUNCTION__`</li><li>`__CLASS__`</li><li>`__TRAIT__`</li></ul>,`__RESOURCE__`<br><br>[Reference](https://www.php.net/manual/en/language.constants.magic.php)<br>
"<b> What below script will print?</b><br><br>```php<br>if( 1 == true){<br>echo ""1"";<br>}<br>if( 1 === true){<br>echo ""2"";<br>}<br>if(""php"" == true){<br>echo ""3"";<br>}<br>if(""php"" === false){<br>echo ""4"";<br>}<br>```<br><br><ul><li>134</li><li>13</li><li>1</li><li>123</li></ul>",13
"<b> When should this php script be used?</b><br><br>```php<br>$secret_word = 'if i ate spinach';<br>setcookie('login', $_REQUEST['username']. ','. md5($_REQUEST['username'].$secret_word));<br>```<br><br><ul><li>when a user goes to pay for an item online</li><li>when items are placed in a cart</li><li>at first registration</li><li>at every login, for security</li></ul>","at every login, for security"
"<b> A PHP ""variable variable"" takes the value of a variable and treats that as the name of a variable. For example, if `$var` is a variable then `$$var` is a variable variable whose name is the value of `$var`. Which script produces the output below, using variable variables?</b><br><br>```php<br>Cat<br>Dog<br>Dog<br>```<br>- [ ]<br>```php<br>$name = ""Cat"";<br>$name = ""Dog"";<br>echo $name . ""<br/>"";<br>echo $$name . ""<br/>"";<br>echo $Dog;<br>```<br>- [ ]<br>```php<br>$name = ""Cat"";<br>$$name = ""Dog"";<br>echo $name . ""<br/>"";<br>echo $$name . ""<br/>"";<br>echo $Dog;<br>```<br>- [x]<br>```php<br>$name = ""Cat"";<br>$$name = ""Dog"";<br>echo $name . ""<br/>"";<br>echo $$name . ""<br/>"";<br>echo $Cat;<br>```<br>- [ ]<br>```php<br>$name = ""Cat"";<br>$$name = ""Dog"";<br>echo $name . ""<br/>"";<br>echo $name . ""<br/>"";<br>echo $Cat;<br>```<br><br><ul></ul>",<ul></ul>
"<b> Imagine a web application, built following a MVC architecture, that contains a quiz and a button to score it, When the user presses the Score button, which component should handle the request?</b><br><ul><li>router</li><li>controller</li><li>model</li><li>view</li></ul>",controller
"<b> Which script might be used to continue a user's search for music, across different webpages?</b><br><br>- [ ]<br>```php<br><?php<br>start_session();<br>$music = $_SESSION['music'];<br>?><br>```<br>- [ ]<br>```php<br><?php<br>session_start();<br>$music = $SESSION['music'];<br>?><br>```<br>- [ ]<br>```php<br><?php<br>start_session();<br>$music =$session['music'];<br>?><br>```<br>- [x]<br>```php<br><?php<br>session_start();<br>$music = $_SESSION['music'];<br>?><br>```<br><br><ul></ul>",<ul></ul>
"<b> Which PHP script finds the earliest and latest dates from an array?</b><br><br>- [x]<br>```php<br><?php<br>$dates = array('2018-02-01', '2017-02-02', '2015-02-03');<br>echo ""Latest Date: "". max($dates).""\n"";<br>echo ""Earliest Date: "". min($dates).""\n"";<br>?><br>```<br>- [ ]<br>```php<br><?php<br>$dates = array('2018-02-01', '2017-02-02', '2015-02-03');<br>echo ""Latest Date: "". min($dates).""\n"";<br>echo ""Earliest Date: "". max($dates).""\n"";<br>?><br>```<br>- [ ]<br>```php<br><?php<br>$dates = array('2018-02-01', '2017-02-02', '2015-02-03');<br>echo ""Latest Date: "". ($dates).""\n"";<br>echo ""Earliest Date: "". ($dates).""\n"";<br>?><br>```<br>- [ ]<br>```php<br><?php<br>$dates = array('2018-02-01', '2017-02-02', '2015-02-03');<br>echo ""Latest Date: "" max($dates).""\n"";<br>echo ""Earliest Date: "" min($dates).""\n"";<br>?><br>```<br><br><ul></ul>",<ul></ul>
"<b> What is the resulting output of this for statement?</b><br><br>```php<br>$kilometers = 1;<br>for (;;) {<br>if ($kilometers > 5) break;<br>echo ""$kilometers kilometers = "".$kilometers*0.62140. "" miles. <br />"";<br>$kilometers++;<br>}<br>```<br>- [x]<br>```<br>kilometers = 0.6214 miles.<br>kilometers = 1.2428 miles.<br>kilometers = 1.8642 miles.<br>kilometers = 2.4856 miles.<br>kilometers = 3.107 miles.<br>```<br>- [ ]<br>```<br>kilometers = 0.6214 miles.<br>kilometers = 1.2428 miles.<br>kilometers = 1.8642 miles<br>kilometers = 2.4856 miles.<br>kilometers = 3.107 miles.<br>kilometers = 3.7284 miles.<br>```<br>- [ ]<br>```<br>kilometers = 1.2428 miles.<br>kilometers = 1.8642 miles.<br>kilometers = 2.4856 miles.<br>kilometers = 3.107 miles.<br>```<br><br><ul><li>FATAL ERROR syntax error, unexpected ')', expecting ';' on line number 2</li></ul>",<ul></ul>
"<b> In PHP </b><br><ul><li>use myApp\myNamespace\{ClassA, ClassB, ClassC};</li><li>use myApp\myNamespace\ClassA, ClassB, ClassC;</li><li>use myApp\myNamespace\[ClassA, ClassB, ClassC];</li><li>use myApp\myNamespace\(ClassA, ClassB, ClassC);</li></ul>","use myApp\myNamespace\{ClassA, ClassB, ClassC};"
"<b> Which is the most complete list of data types that PHP supports?</b><br><ul><li>string, integer, float, boolean, array, object, NULL, resource</li><li>string, integer, boolean, array, object, NULL, resource</li><li>string, integer, float, array, object, NULL, resource</li><li>string, integer, float, boolean, array, object, NULL</li></ul>","string, integer, float, boolean, array, object, NULL, resource<br><br>[reference](https://www.w3schools.com/php/php_datatypes.asp)<br>"
<b> What type of computer language is PHP?</b><br><ul><li>server-side scripting language</li><li>compiled language</li><li>machine language</li><li>algorithmic language</li></ul>,server-side scripting language<br><br>[reference](https://www.quora.com/Which-programming-language-is-used-to-create-PHP)<br>
"<b> Which superglobal variable holds information about headers, paths, and script locations?</b><br><ul><li>`$_SERVER`</li><li>`$SERVER_VARIABLES`</li><li>`$_ENV`</li><li>`$GLOBALS`</li></ul>",`$_SERVER`<br><br>[reference](http://www-db.deis.unibo.it/courses/TW/DOCS/w3schools/php/php_superglobals.asp.html)<br>
"<b> Describe what happens if you run this code in a testing environment:</b><br><br>```php<br>$capitals = ['UK' => 'London', 'France' => 'Paris'];<br>echo ""$capitals['france'] is the capital of France."";<br>```<br><br><ul><li>It displays: ""Paris is the capital of France.""</li><li>It displays: "" is the capital of France.""</li><li>It triggers a syntax error because the array keys on line 1 are in quotes.</li><li>It triggers a syntax error because the array key on line 2 is in quotes.</li></ul>","It triggers a syntax error because the array key on line 2 is in quotes.<br><br>**_Also, 'france' key must be capitalized!_**<br>"
<b> DRY (Don't Repeat Yourself) is a principle of software development aimed at reducing repetition of software patterns. Which choice is not a way to write DRYer code with PHP?</b><br><ul><li>inheritance</li><li>classes</li><li>namespacing</li><li>dependency injection</li></ul>,namespacing
"<b> Which code will return the IP address of the client?</b><br><ul><li>`$HTTP_SERVER_VARS(""REMOTE_IP"")`</li><li>`$_SESSION[""REMOTE_ADDR""];`</li><li>`$_SERVER[""HTTP_X_FORWARDED_FOR""]`</li><li>`getenv(""REMOTE_ADDR"")`</li></ul>","<ul><li>`$_SESSION[""REMOTE_ADDR""];`</li><li>`getenv(""REMOTE_ADDR"")`</li></ul><br><br>**_Both 2 and 4 are correct!_**<br>"
<b> Your site must allow uploading of large files. What might you need to do?</b><br><ul><li>Make sure the user has the proper permissions.</li><li>Keep a count of upload file sizes and log them.</li><li>Change the `upload_max_filesize` configuration parameter.</li><li>Be sure to use chunked transfer encoding.</li></ul>,Change the `upload_max_filesize` configuration parameter.
"<b> What is the output of this script?</b><br><br>```php<br>$my_text = 'The quick grey [squirrel].';<br>preg_match('#\[(.*?)\]#', $my_text, $match);<br>print $match[1].""\n"";<br>```<br><br><ul><li>squirrel</li><li>The quick grey [squirrel].</li><li>[squirrel]</li><li>The quick grey squirrel.</li></ul>",squirrel
"<b> What is the output of this script?</b><br><br>`$fruits = ['apple', 'orange', 'pear', 'mango', 'papaya'];`<br>`$i = 0;`<br>`echo $fruits[$i+=3];`<br><br><ul><li>mango</li><li>apple</li><li>a parse error</li><li>pear</li></ul>",mango
"<b> What are some of the main types of errors in PHP?</b><br><ul><li>notices, warnings, fatal</li><li>runtime, logical, compile</li><li>semantic, logical, syntax</li><li>warnings, syntax, compile</li></ul>","notices, warnings, fatal"
"<b> What is the correct way to include the file gravy.php in the middle of HTML code?</b><br><ul><li>`<!-- include file=""gravy.php""; -->`</li><li>`<?php include gravy.php; ?>`</li><li>`<?php include ""gravy.php""; ?>`</li><li>`<?php include file=""gravy.php""; ?>`</li></ul>","`<?php include ""gravy.php""; ?>`"
<b> Which two functions can sanitize text and validate text formats?</b><br><ul><li>`session_start()` and `filter_input()`</li><li>`filter_var()` and `filter_input()`</li><li>`preg_match()` and `strstr()`</li></ul>,`filter_var()` and `filter_input()`
"<b> Why is it not recommended to make all of a class's variables public?</b><br><ul><li>Doing so makes your code tightly coupled.</li><li>The attribute may be accessed only by the class that defines the member.</li><li>You will have no control over which values the attribute can take. Any external code will be able to change it without any constraint.</li><li>You can then access the attribute only within the class itself, and by inheriting and parent classes.</li></ul>",You will have no control over which values the attribute can take. Any external code will be able to change it without any constraint.
"<b> You want to use wildcard characters when searching for records in a MySQL/MariaDB database using a PDO prepared statement. Which code should you use?</b><br><ul><li>`$statement->bindValue(':name', '%' . $_GET['name'] . '%');`</li><li>`$statement->bindValue('%' . $_GET['name'] . '%', ':name');`</li><li>`$statement->bindParam(':name', '%' . $_GET['name'] . '%');`</li><li>`$statement->bindParam('%' . $_GET['name'] . '%', ':name');`</li></ul>","`$statement->bindValue(':name', '%' . $_GET['name'] . '%');`"
