"<b> Your API resource does no allow deletion, and a client application attempted to delete the resource. What HTTP response code should you return?</b><br><ul><li>`409 Conflict`</li><li>`400 Bad Request`</li><li>`406 Not Acceptable`</li><li>`405 Method Not Allowed`</li></ul>",`405 Method Not Allowed`<br><br>[Response Codes](https://developer.mozilla.org/en-US/docs/Web/HTTP/Status#successful_responses)<br>
<b> What is OpenID Connect?</b><br><ul><li>`an identify layer on top of OAuth 2.0`</li><li>`the new name for SAML 3.0`</li><li>`a modern replacement for API keys`</li><li>`an SSO competitor for OAuth 2.0`</li></ul>,`an identify layer on top of OAuth 2.0`<br><br>[What is OpenID Connect?](https://openid.net/connect/)<br>
<b> What is one benefit of GraphQl over REST approaches?</b><br><ul><li>`flexible querying/responses`</li><li>`more stable APIs`</li><li>`compatible with more gateways`</li><li>`more secure by default`</li></ul>,`flexible querying/responses`<br><br>[GraphQL vs. REST](https://www.apollographql.com/blog/graphql/basics/graphql-vs-rest/)<br>
<b> Which REST constraint specifies that there should be no shared context?</b><br><ul><li>`Stateless`</li><li>`Client-Server`</li><li>`Uniform Interface`</li><li>`Cacheable`</li></ul>,`Stateless`
<b> What purpose does a User-Agent serve?</b><br><ul><li>`It identifies the user ID.`</li><li>`It identifies the client application or SDK.`</li><li>`It identifies if the API should expect a user authentication.`</li><li>`It identifies if the API should accept microservice traffic.`</li></ul>,`It identifies the client application or SDK.`
"<b> If you were to add versioning by using the Accept and Content-Type header, what would be the correct format of the header value?</b><br><ul><li>`application/json`</li><li>`application/json_version2`</li><li>`text/html`</li><li>`application/vnd.myapp.v2+json`</li></ul>",`application/vnd.myapp.v2+json`<br><br>[Reference](https://blog.allegro.tech/2015/01/Content-headers-or-how-to-version-api.html)<br>
<b> What is one benefit that OAuth provides over an API key approach?</b><br><ul><li>`A token is encrypted.`</li><li>`A token is encoded.`</li><li>`A token is scoped to the use case.`</li><li>`A token can be shared between systems.`</li></ul>,`A token is scoped to the use case.`<br><br>[How to easily secure your APIs with API keys and OAuth](https://apifriends.com/api-security/api-keys-oauth/)<br>
<b> The ability to execute the same API request over and over again without changing the resource's state is an example of \_.</b><br><ul><li>`stateless architecture`</li><li>`idempotency`</li><li>`a uniform interface`</li><li>`cacheability`</li></ul>,`idempotency`
<b> What component can you use to wrap legacy architectures or protocols into a REST interface for easier consumption and integration?</b><br><ul><li>`API proxy`</li><li>`API gateway`</li><li>`OpenAPI`</li><li>`OAuth authorization server`</li></ul>,`API proxy`
<b> What protection does a JSON Web Token (JWT) offer to mitigate tampering with its contents?</b><br><ul><li>`transport over SSL`</li><li>`encrypted payload`</li><li>`a signature`</li><li>`encoded payload`</li></ul>,`a signature`
<b> What OAuth term is used to represent permissions?</b><br><ul><li>`token`</li><li>`scope`</li><li>`claim`</li><li>`back channel`</li></ul>,`scope`<br><br>[OAuth Scopes](https://oauth.net/2/scope/)<br>
<b> What additional type of token would you see when using OpenID Connect?</b><br><ul><li>`ID token`</li><li>`refresh token`</li><li>`access token`</li><li>`auth code token`</li></ul>,`ID token`
<b> What should you add to a Cache-Control response header to specify that a response should not be stored in an intermediary cache?</b><br><ul><li>`no-proxy`</li><li>`client-only`</li><li>`restricted`</li><li>`private`</li></ul>,`private`<br><br>[reference](https://www.digitalocean.com/community/tutorials/web-caching-basics-terminology-http-headers-and-caching-strategies)<br>
<b> Which OAuth grant type can support a refresh token?</b><br><ul><li>`Authorization Code Grant`</li><li>`Client Credentials Grant`</li><li>`Implicit Grant`</li><li>`Authentication Grant`</li></ul>,`Authorization Code Grant`<br><br>[Reference:](https://datatracker.ietf.org/doc/html/rfc6749#section-4.4.3)<br>
"<b> Using OAuth, what scope would you request for write access to the API?</b><br><ul><li>`It varies from API to API.`</li><li>`admin`</li><li>`write`</li><li>`read-write`</li></ul>",`admin`
<b> Which property would you use to include subresources directly into a JSON document?</b><br><ul><li>`_embedded`</li><li>`resources`</li><li>`subresources`</li><li>`_links`</li></ul>,`subresources`
<b> What is the best way to track SDK and version usage?</b><br><ul><li>`tracking downloads`</li><li>`Accept headers`</li><li>`user agents`</li><li>`polling users`</li></ul>,`tracking downloads`
"<b> Which REST constraint allows for the presence of caching, routing, and other systems between the client and server?</b><br><ul><li>`Layered System`</li><li>`Stateless`</li><li>`Client-Server`</li><li>`Cacheable`</li></ul>",`Layered System`
<b> Which content is best to include in your documentation?</b><br><ul><li>`your tech stack`</li><li>`reasoning for your naming schema`</li><li>`your mission statement`</li><li>`sample code`</li></ul>,`sample code`
<b> What metric tracks overall availability for your API?</b><br><ul><li>`Response Time`</li><li>`Time to First Hello World`</li><li>`TTL`</li><li>`Uptime`</li></ul>,`Uptime`
<b> What is the recommended method and URL pattern for retrieving a specific user?</b><br><ul><li>`GET /user/{id}`</li><li>`GET /users/{id}`</li><li>`GET /user?id={id}`</li><li>`GET /users?id={id}`</li></ul>,`GET /users/{id}`
<b> What is the purpose of a link relation?</b><br><ul><li>`to describe relationships between resources or actions`</li><li>`to describe subresources related to the current one`</li><li>`to link two resources together`</li><li>`to describe a resource and its purpose`</li></ul>,`to link two resources together`
"<b> When building SDKs, which languages should you support?</b><br><ul><li>Java, Javascript, and .NET</li><li>and you can support</li><li>PHP, Python, and Go</li><li>the languages that your target users use</li></ul>",the languages that your target users use
<b> Which property would you use to include references to other resources in a JSON document?</b><br><ul><li>`resources`</li><li>`_embedded`</li><li>`subresources`</li><li>`_links`</li></ul>,`resources`
<b> What is OAuth?</b><br><ul><li>an authorization framework for granted delegated access</li><li>an approach to single sign-on for APIs</li><li>a method for API authentication</li><li>HTTP Basic Authentication 2.0</li></ul>,an authorization framework for granted delegated access
<b> What should your API documentation describe?</b><br><ul><li>JSON</li><li>HTTP</li><li>common use cases</li><li>your tech stack</li></ul>,common use cases
<b> What is the purpose of an OAuth refresh token?</b><br><ul><li>to share user profile information</li><li>to update an API configuration</li><li>to keep a web session active</li><li>to retrieve an access token</li></ul>,to retrieve an access token<br><br>[Understanding Refresh Tokens](https://auth0.com/learn/refresh-tokens/)<br>
<b> What is Time to First Hello World?</b><br><ul><li>how long it takes for a developer to do something with your API</li><li>how long it takes to start a new programming language</li><li>how long it takes to install your SDK</li><li>how long it takes to read your documentation</li></ul>,how long it takes for a developer to do something with your API
<b> Which response header tells the client and intermediaries that the response is not to be cached anywhere?</b><br><ul><li>Cache-State: none</li><li>Expires:-1</li><li>Cache-Control: no-cache</li><li>Cache-Control: no-store</li></ul>,Cache-Control: no-store
<b> What component hides the distinctions or boundaries between various microservices from end-client applications?</b><br><ul><li>`API gateway`</li><li>`API logging `</li><li>`a layered system `</li><li>`API proxy`</li></ul>,`API gateway`
<b> The textbook approach to api versioning is to use **\_**.</b><br><ul><li>`common knowledge`</li><li>`URLs`</li><li>`no versioning`</li><li>`the Accept header`</li></ul>,`the Accept header`
<b> Which is the most secure method to transmit an API key?</b><br><ul><li>`URL parameter`</li><li>`Authorization header`</li><li>`Base64 encoding`</li><li>`Basic Auth`</li></ul>,`Authorization header`
"<b> Within Oauth, what component validates the user's identity?</b><br><ul><li>`client`</li><li>`not specified`</li><li>`authorization server`</li><li>`resource server`</li></ul>",`authorization server`
<b> API traffic that is entirely internal to your organization is normally called \_?</b><br><ul><li>`inbound traffic`</li><li>`north-south traffic `</li><li>`internal traffic `</li><li>`east-west traffic`</li></ul>,`internal traffic `
<b> What is the best approach for requesting JSON instead of XML from an API?</b><br><ul><li>`Add .json to the URL.`</li><li>`APIs do not use XML.`</li><li>`Use the Content-Type header.`</li><li>`Use the Accept header.`</li></ul>,`Use the Accept header.`
"<b> When a user attempts to access a record that is not their own, which HTTP response code is the most appropriate?</b><br><ul><li>`403`</li><li>`404`</li><li>`401`</li><li>`405`</li></ul>",`401`<br><br>[Response Codes](https://developer.mozilla.org/en-US/docs/Web/HTTP/Status#successful_responses)<br>
<b> Which is a benefit of using an API gateway?</b><br><ul><li>`HTTP verbs`</li><li>`JSON payloads`</li><li>`HTTP response codes`</li><li>`rate limiting/throttling`</li></ul>,`rate limiting/throttling`
<b> API testing must be treated as **\_**?</b><br><ul><li>`red team testing`</li><li>`white box testing`</li><li>`blue box testing`</li><li>`black box testing`</li></ul>,`black box testing`
<b> Which HTTP verb is used in a CORS preflight request?</b><br><ul><li>`PUT`</li><li>`POST`</li><li>`GET`</li><li>`OPTIONS`</li></ul>,`OPTIONS`
<b> Which response header will tell the client that the response is cached for </b><br><ul><li>`Expires: 1 minute`</li><li>`Cache-Control: max-age=60`</li><li>`Expires: 1 January 2020`</li><li>`Cache-Expires: max-age=60`</li></ul>,`Cache-Control: max-age=60`<br><br>[Cache Control Header](https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Cache-Control)<br>
<b> What is the concept that allows an API client to explore an API via links embedded in payloads?</b><br><ul><li>`hypermedia`</li><li>`link relations`</li><li>`parsing`</li><li>`browsing`</li></ul>,`link relations`
<b> Which HTTP response code describes a new resource as created successfully?</b><br><ul><li>`200`</li><li>`201`</li><li>`204`</li><li>`202`</li></ul>,`201`<br><br>[Response Codes](https://developer.mozilla.org/en-US/docs/Web/HTTP/Status#successful_responses)<br>
<b> Which is an example of Code on Demand?</b><br><ul><li>AWS Lambda</li><li>downloading open-source software</li><li>Serverless</li><li>JavaScript on a webpage</li></ul>,JavaScript on a webpage<br><br>[Code on Demand](https://en.wikipedia.org/wiki/Code_on_demand)<br>
<b> Which URL pattern should you follow for accessing a subresource attached to a specific resource?</b><br><ul><li>/companies/employees/{companyId}/{employeeId}</li><li>/company/{companyId}/employees/{employeeId}</li><li>/companies/{companyId}/employees/{employeeId}</li><li>/companies/{companyId}/employee/{employeeId}</li></ul>,/companies/{companyId}/employees/{employeeId}<br><br>[Resource Naming](https://restfulapi.net/resource-naming/)<br>
<b> Which REST constraint essentially prohibits the use of cookies?</b><br><ul><li>Stateless</li><li>Cacheable</li><li>Layered System</li><li>Uniform Interface</li></ul>,Stateless
<b> Which HTTP verb is used to delete a resource?</b><br><ul><li>FLUSH</li><li>DELETE</li><li>CLEAR</li><li>DESTROY</li></ul>,DELETE
<b> Which verb is _not_ considered idempotent?</b><br><ul><li>DELETE</li><li>GET</li><li>PUT</li><li>POST</li></ul>,POST<br><br>[Idempotency](https://restfulapi.net/idempotent-rest-apis/)<br>
<b> Which REST constraint specifies that each request should stand on its own and not have a specific required order?</b><br><ul><li>Uniform Interface</li><li>Cacheable</li><li>Stateless</li><li>Client-Server</li></ul>,Stateless<br><br>[REST Architectural Constraints](https://restfulapi.net/rest-architectural-constraints/)<br>
<b> When you get a </b><br><ul><li>Check you JSON structure.</li><li>Check the API uptime status.</li><li>Slow down your requests.</li><li>Check you API key.</li></ul>,Slow down your requests.
"<b> When exploring record sets, what is the best approach for pagination?</b><br><ul><li>date-based filtering</li><li>next/previous cursors</li><li>page size and filters</li><li>database IDs</li></ul>",next/previous cursors
<b> What is _not_ a method for API authentication or authorization?</b><br><ul><li>OAuth</li><li>biometrics</li><li>API Keys</li><li>username and password</li></ul>,biometrics
<b> Which HTTP response code usually means the requested work is still processing and may or may not result in an error later?</b><br><ul><li>200 OK</li><li>204 No Content</li><li>201 Created</li><li>202 Accepted</li></ul>,202 Accepted
